link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA523574_Eudyptes-chrysolophus	SRR8667798	sample0	dummy	BioSample: SAMN10984211; Sample name: RBCW003I_S74_415C_Eudyptes_chrysolophus_R1; SRA: SRS4437719	isolate: RBCW003I_S74_415C_Eudyptes_chrysolophus_R1	SINGLE	1260760	1259036
PRJNA523574_Eudyptes-chrysolophus	SRR8667799	sample1	dummy	BioSample: SAMN10984224; Sample name: RBCW003Q_S82_214B_Eudyptes_chrysolophus_R1; SRA: SRS4437718	isolate: RBCW003Q_S82_214B_Eudyptes_chrysolophus_R1	SINGLE	2369587	2366897
PRJNA523574_Eudyptes-chrysolophus	SRR8667800	sample2	dummy	BioSample: SAMN10984199; Sample name: RBCW003H_S73_218G_Eudyptes_chrysolophus_R1; SRA: SRS4437720	isolate: RBCW003H_S73_218G_Eudyptes_chrysolophus_R1	SINGLE	1829529	1826761
PRJNA523574_Eudyptes-chrysolophus	SRR8667801	sample3	dummy	BioSample: SAMN10984203; Sample name: RBCW003I_S74_216A_Eudyptes_chrysolophus_R1; SRA: SRS4437717	isolate: RBCW003I_S74_216A_Eudyptes_chrysolophus_R1	SINGLE	1671716	1669587
PRJNA523574_Eudyptes-chrysolophus	SRR8667802	sample4	dummy	BioSample: SAMN10984204; Sample name: RBCW003I_S74_216B_Eudyptes_chrysolophus_R1; SRA: SRS4437716	isolate: RBCW003I_S74_216B_Eudyptes_chrysolophus_R1	SINGLE	1429881	1428050
PRJNA523574_Eudyptes-chrysolophus	SRR8667803	sample5	dummy	BioSample: SAMN10984188; Sample name: RBCW003H_S73_215E_Eudyptes_chrysolophus_R1; SRA: SRS4437715	isolate: RBCW003H_S73_215E_Eudyptes_chrysolophus_R1	SINGLE	2093250	2090347
PRJNA523574_Eudyptes-chrysolophus	SRR8667804	sample6	dummy	BioSample: SAMN10984200; Sample name: RBCW003H_S73_218H_Eudyptes_chrysolophus_R1; SRA: SRS4437714	isolate: RBCW003H_S73_218H_Eudyptes_chrysolophus_R1	SINGLE	1763808	1761306
PRJNA523574_Eudyptes-chrysolophus	SRR8667805	sample7	dummy	BioSample: SAMN10984201; Sample name: RBCW003I_S74_215G_Eudyptes_chrysolophus_R1; SRA: SRS4437713	isolate: RBCW003I_S74_215G_Eudyptes_chrysolophus_R1	SINGLE	1404932	1403135
PRJNA523574_Eudyptes-chrysolophus	SRR8667806	sample8	dummy	BioSample: SAMN10984195; Sample name: RBCW003H_S73_218B_Eudyptes_chrysolophus_R1; SRA: SRS4437711	isolate: RBCW003H_S73_218B_Eudyptes_chrysolophus_R1	SINGLE	2341831	2338844
PRJNA523574_Eudyptes-chrysolophus	SRR8667807	sample9	dummy	BioSample: SAMN10984187; Sample name: RBCW003H_S73_215D_Eudyptes_chrysolophus_R1; SRA: SRS4437709	isolate: RBCW003H_S73_215D_Eudyptes_chrysolophus_R1	SINGLE	1894817	1892431
