link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA356786_Lateolabrax-maculatus	SRR5096386	sample0	dummy	BioSample: SAMN06127511; Sample name: fangchenggang06; SRA: SRS1851143	isolate: fangchenggang06	PAIRED	1717214	1714658
PRJNA356786_Lateolabrax-maculatus	SRR5096388	sample1	dummy	BioSample: SAMN06127526; Sample name: tieshangang03; SRA: SRS1851145	isolate: tieshangang03	PAIRED	1586134	1583917
PRJNA356786_Lateolabrax-maculatus	SRR5096393	sample2	dummy	BioSample: SAMN06127547; Sample name: tianjin08; SRA: SRS1851150	isolate: tianjin08	PAIRED	2029160	2026193
PRJNA356786_Lateolabrax-maculatus	SRR5096400	sample3	dummy	BioSample: SAMN06127706; Sample name: haikanggang14; SRA: SRS1851157	isolate: haikanggang14	PAIRED	2574614	2570090
PRJNA356786_Lateolabrax-maculatus	SRR5096404	sample4	dummy	BioSample: SAMN06127596; Sample name: lianyungang20; SRA: SRS1851161	isolate: lianyungang20	PAIRED	3302568	3297841
PRJNA356786_Lateolabrax-maculatus	SRR5096408	sample5	dummy	BioSample: SAMN06127697; Sample name: haikanggang05; SRA: SRS1851165	isolate: haikanggang05	PAIRED	2588475	2584549
PRJNA356786_Lateolabrax-maculatus	SRR5096411	sample6	dummy	BioSample: SAMN06127659; Sample name: zhanjiang07; SRA: SRS1851168	isolate: zhanjiang07	PAIRED	1689987	1687560
PRJNA356786_Lateolabrax-maculatus	SRR5096428	sample7	dummy	BioSample: SAMN06127506; Sample name: fangchenggang01; SRA: SRS1851185	isolate: fangchenggang01	PAIRED	1936040	1933161
PRJNA356786_Lateolabrax-maculatus	SRR5096429	sample8	dummy	BioSample: SAMN06127533; Sample name: tieshangang13; SRA: SRS1851186	isolate: tieshangang13	PAIRED	1474853	1472476
PRJNA356786_Lateolabrax-maculatus	SRR5096430	sample9	dummy	BioSample: SAMN06127538; Sample name: tieshangang19; SRA: SRS1851188	isolate: tieshangang19	PAIRED	2088037	2084997
PRJNA356786_Lateolabrax-maculatus	SRR5096433	sample10	dummy	BioSample: SAMN06127570; Sample name: yantai11; SRA: SRS1851190	isolate: yantai11	PAIRED	2549167	2545740
PRJNA356786_Lateolabrax-maculatus	SRR5096436	sample11	dummy	BioSample: SAMN06127668; Sample name: zhanjiang16; SRA: SRS1851193	isolate: zhanjiang16	PAIRED	1534246	1532019
PRJNA356786_Lateolabrax-maculatus	SRR5096437	sample12	dummy	BioSample: SAMN06127667; Sample name: zhanjiang15; SRA: SRS1851194	isolate: zhanjiang15	PAIRED	2006294	2003125
PRJNA356786_Lateolabrax-maculatus	SRR5096438	sample13	dummy	BioSample: SAMN06127636; Sample name: shantou02; SRA: SRS1851195	isolate: shantou02	PAIRED	1640585	1637962
PRJNA356786_Lateolabrax-maculatus	SRR5096439	sample14	dummy	BioSample: SAMN06127514; Sample name: fangchenggang09; SRA: SRS1851196	isolate: fangchenggang09	PAIRED	2074231	2070755
PRJNA356786_Lateolabrax-maculatus	SRR5096442	sample15	dummy	BioSample: SAMN06127563; Sample name: yantai04; SRA: SRS1851199	isolate: yantai04	PAIRED	2904387	2900012
PRJNA356786_Lateolabrax-maculatus	SRR5096455	sample16	dummy	BioSample: SAMN06127684; Sample name: wendeng12; SRA: SRS1851212	isolate: wendeng12	PAIRED	1925840	1923060
PRJNA356786_Lateolabrax-maculatus	SRR5096457	sample17	dummy	BioSample: SAMN06127669; Sample name: zhanjiang17; SRA: SRS1851214	isolate: zhanjiang17	PAIRED	2008034	2004910
PRJNA356786_Lateolabrax-maculatus	SRR5096462	sample18	dummy	BioSample: SAMN06127689; Sample name: wendeng17; SRA: SRS1851219	isolate: wendeng17	PAIRED	2011458	2008525
PRJNA356786_Lateolabrax-maculatus	SRR5096464	sample19	dummy	BioSample: SAMN06127701; Sample name: haikanggang09; SRA: SRS1851221	isolate: haikanggang09	PAIRED	2470426	2466550
PRJNA356786_Lateolabrax-maculatus	SRR5096467	sample20	dummy	BioSample: SAMN06127572; Sample name: yantai13; SRA: SRS1851224	isolate: yantai13	PAIRED	2537201	2533503
PRJNA356786_Lateolabrax-maculatus	SRR5096471	sample21	dummy	BioSample: SAMN06127611; Sample name: lvsi16; SRA: SRS1851228	isolate: lvsi16	PAIRED	2287455	2284197
PRJNA356786_Lateolabrax-maculatus	SRR5096473	sample22	dummy	BioSample: SAMN06127647; Sample name: shantou14; SRA: SRS1851230	isolate: shantou14	PAIRED	2089625	2086431
PRJNA356786_Lateolabrax-maculatus	SRR5096475	sample23	dummy	BioSample: SAMN06127628; Sample name: wenzhou13; SRA: SRS1851232	isolate: wenzhou13	PAIRED	1397887	1395678
